Date,Open,High,Low,Close
2023-11-15,334.99,335.45,327.15,329.81
2023-11-16,326.5,331.67,323.54,331.28
2023-11-17,327.39,332.58,326.48,332.12
2023-11-20,331.97,338.89,331.28,337.01
2023-11-21,335.38,336.94,332.98,334.05
2023-11-22,336.26,339.93,335.63,338.52
2023-11-24,337.17,338.88,333.84,335.29
2023-11-27,333.25,336.94,331.29,331.79
2023-11-28,330.5,336.43,330.5,336.04
2023-11-29,336.73,336.94,327.9,329.31
2023-11-30,329.0,330.6,319.59,324.3
2023-12-01,322.65,324.01,317.97,321.99
2023-12-04,314.53,318.07,310.93,317.23
2023-12-05,316.2,319.08,312.64,315.52
2023-12-06,319.13,319.44,314.28,314.69
2023-12-07,315.0,325.38,315.0,323.75
2023-12-08,320.28,330.27,320.19,329.85
2023-12-11,326.53,327.02,317.21,322.45
2023-12-12,321.77,331.56,321.73,331.31
2023-12-13,331.02,335.42,329.74,331.83
2023-12-14,330.94,331.79,325.78,330.27
2023-12-15,329.1,335.71,328.34,332.0
2023-12-18,334.54,344.53,334.09,341.62
2023-12-19,342.57,350.52,342.12,347.31
2023-12-20,345.61,351.87,344.76,346.24
2023-12-21,349.91,353.31,346.17,351.01
2023-12-22,352.48,354.09,348.16,350.31
2023-12-26,351.9,353.87,350.37,351.74
2023-12-27,352.97,355.87,352.22,354.72
2023-12-28,356.57,358.75,354.7,355.2
2023-12-29,355.86,356.87,348.76,350.88
2024-01-02,348.26,350.09,337.05,343.28
2024-01-03,341.98,344.92,340.19,341.47
2024-01-04,341.5,345.12,340.41,344.1
2024-01-05,343.97,350.42,343.25,348.89
2024-01-08,351.61,355.86,348.99,355.54
2024-01-09,353.3,357.5,352.27,354.32
2024-01-10,357.03,369.69,355.95,367.24
2024-01-11,368.89,369.53,359.77,366.45
2024-01-12,366.94,373.78,366.32,371.23
2024-01-16,370.4,372.34,364.03,364.26
2024-01-17,363.11,365.33,355.49,365.16
2024-01-18,368.26,373.57,367.72,372.86
2024-01-19,375.7,381.01,374.68,380.11
2024-01-22,384.57,386.95,377.84,378.46
2024-01-23,381.27,385.0,378.75,381.85
2024-01-24,386.61,392.7,384.43,387.3
2024-01-25,386.77,392.05,382.3,389.76
2024-01-26,390.92,393.34,388.18,390.71
2024-01-29,391.55,399.42,389.68,397.53
2024-01-30,400.08,402.82,396.09,396.58
2024-01-31,385.61,394.54,383.73,386.74
2024-02-01,390.51,397.01,389.63,391.34
2024-02-02,455.6,481.73,449.07,470.86
2024-02-05,465.79,467.79,455.22,455.41
2024-02-06,459.96,463.05,449.06,450.76
2024-02-07,454.01,467.42,452.21,465.5
2024-02-08,464.24,466.49,460.98,465.91
2024-02-09,468.83,469.47,463.4,464.04
2024-02-12,464.11,474.98,462.52,464.82
2024-02-13,452.89,463.82,451.13,456.11
2024-02-14,463.86,469.98,462.03,469.16
2024-02-15,471.14,484.37,468.11,479.82
2024-02-16,473.95,474.79,465.13,469.2
2024-02-20,465.63,472.03,462.5,467.64
2024-02-21,462.93,465.41,458.26,464.45
2024-02-22,476.56,486.24,472.42,482.41
2024-02-23,484.31,490.58,478.66,480.33
2024-02-26,479.77,482.42,476.92,478.05
2024-02-27,476.31,483.54,476.25,483.32
2024-02-28,481.29,487.29,479.06,480.32
2024-02-29,484.7,487.94,478.92,486.38
2024-03-01,488.34,500.39,488.09,498.46
2024-03-04,499.15,500.56,492.62,494.38
2024-03-05,491.21,491.79,484.16,486.47
2024-03-06,493.82,499.12,490.51,492.29
2024-03-07,499.43,515.87,497.54,508.27
2024-03-08,510.25,519.56,495.53,502.08
2024-03-11,493.21,493.51,472.36,479.89
2024-03-12,489.48,498.47,481.02,495.93
2024-03-13,491.6,497.15,487.27,491.78
2024-03-14,496.43,497.51,484.42,488.07
2024-03-15,485.27,488.07,477.62,480.4
2024-03-18,488.15,493.61,483.08,493.18
2024-03-19,484.43,492.83,477.6,492.44
2024-03-20,495.68,504.31,491.38,501.65
2024-03-21,510.77,511.1,502.14,503.87
2024-03-22,503.12,506.07,500.48,505.68
2024-03-25,501.92,503.34,496.41,499.17
2024-03-26,501.26,506.1,491.42,492.09
2024-03-27,495.48,496.06,484.33,490.08
2024-03-28,489.07,489.12,481.44,481.86
2024-04-01,483.47,493.62,478.09,487.59
2024-04-02,481.39,493.72,480.94,493.56
2024-04-03,495.11,503.36,494.93,502.86
2024-04-04,512.47,525.94,506.67,507.01
2024-04-05,512.9,526.64,510.47,523.3
2024-04-08,525.23,527.42,514.92,515.28
2024-04-09,518.23,521.85,502.86,512.94
2024-04-10,505.39,518.56,501.93,515.85
2024-04-11,517.12,519.85,513.33,519.16
2024-04-12,513.79,516.21,505.43,507.98
2024-04-15,512.77,514.56,493.47,496.4
2024-04-16,494.3,500.91,493.31,495.94
2024-04-17,499.25,499.31,483.41,490.39
2024-04-18,495.99,508.29,495.22,497.96
2024-04-19,498.95,498.95,472.09,477.39
2024-04-22,485.97,488.24,469.78,478.04
2024-04-23,487.49,494.94,485.23,492.3
2024-04-24,504.17,506.1,480.87,489.72
2024-04-25,418.17,442.36,411.33,438.0
2024-04-26,438.08,443.02,428.65,439.9
2024-04-29,436.2,436.39,425.28,429.31
2024-04-30,427.75,436.26,426.43,426.88
2024-05-01,425.32,446.52,423.84,435.83
2024-05-02,435.48,440.56,428.97,438.3
2024-05-03,442.52,450.69,440.45,448.5
2024-05-06,452.09,462.59,449.87,462.12
2024-05-07,462.72,467.92,457.78,464.66
2024-05-08,459.95,471.94,459.46,468.98
2024-05-09,466.4,472.44,464.05,471.78
2024-05-10,473.44,473.85,466.01,472.56
2024-05-13,469.13,469.73,459.31,464.43
2024-05-14,459.82,468.92,456.56,468.24
2024-05-15,471.34,478.81,467.59,477.85
2024-05-16,471.36,474.03,469.13,469.61
2024-05-17,467.23,469.18,464.84,468.3
2024-05-20,466.35,469.58,463.47,465.25
2024-05-21,463.54,467.1,458.73,461.07
2024-05-22,464.29,470.09,462.09,464.2
2024-05-23,469.26,470.73,458.01,462.22
2024-05-24,464.04,476.18,462.73,474.56
2024-05-28,472.93,477.18,471.21,476.25
2024-05-29,471.03,476.18,470.07,470.73
2024-05-30,468.06,468.12,461.15,463.48
2024-05-31,462.24,465.53,450.98,463.26
2024-06-03,467.26,475.93,464.66,473.84
2024-06-04,473.35,475.22,469.61,473.34
2024-06-05,480.74,492.85,480.21,491.27
2024-06-06,489.21,498.97,487.13,489.98
2024-06-07,492.11,495.09,486.42,489.19
2024-06-10,490.08,498.81,489.63,498.75
2024-06-11,496.33,503.72,494.46,503.59
2024-06-12,510.06,510.08,500.61,504.95
2024-06-13,501.84,505.46,497.52,500.24
2024-06-14,499.3,503.77,497.41,500.8
2024-06-17,498.32,507.34,492.7,503.25
2024-06-18,501.2,502.63,491.72,496.16
2024-06-20,498.65,500.31,493.46,498.35
2024-06-21,500.09,500.09,489.11,491.48
2024-06-24,495.87,504.41,490.99,495.58
2024-06-25,493.74,507.3,492.2,507.2
2024-06-26,503.27,510.38,501.31,509.7
2024-06-27,510.82,519.39,510.47,516.1
2024-06-28,513.7,518.4,500.48,500.86
2024-07-01,501.58,503.2,489.88,501.31
2024-07-02,497.42,507.1,496.12,506.1
2024-07-03,502.99,507.87,502.65,506.56
2024-07-05,508.19,537.26,508.19,536.31
2024-07-08,538.73,539.19,523.14,525.79
2024-07-09,530.19,533.9,524.67,526.47
2024-07-10,527.25,535.29,524.84,531.12
2024-07-11,527.35,531.89,504.98,509.28
2024-07-12,494.44,504.7,490.93,495.54
2024-07-15,495.31,503.3,490.08,492.85
2024-07-16,498.16,500.59,482.55,486.52
2024-07-17,475.97,475.97,456.06,458.91
2024-07-18,471.83,476.04,461.44,472.68
2024-07-19,472.89,483.46,472.54,473.61
2024-07-22,483.34,488.78,480.67,484.15
2024-07-23,486.57,491.92,484.47,485.43
2024-07-24,469.16,473.12,457.51,458.19
2024-07-25,460.17,460.46,439.7,450.39
2024-07-26,461.1,466.64,456.36,462.59
2024-07-29,466.75,470.8,461.92,462.6
2024-07-30,463.89,469.58,453.65,460.1
2024-07-31,467.88,473.32,463.64,471.66
2024-08-01,517.53,523.65,488.82,494.42
2024-08-02,485.74,497.81,472.98,484.89
2024-08-05,448.34,480.26,447.79,472.56
2024-08-06,475.81,499.21,475.46,490.8
2024-08-07,499.78,506.75,483.61,485.66
2024-08-08,494.18,506.56,491.42,506.23
2024-08-09,504.32,514.88,502.33,514.32
2024-08-12,513.41,514.57,505.71,512.51
2024-08-13,516.54,527.96,514.7,525.02
2024-08-14,524.54,530.44,519.64,523.25
2024-08-15,528.24,536.17,523.19,533.75
2024-08-16,528.35,530.1,521.16,523.9
2024-08-19,523.36,528.11,519.27,525.75
2024-08-20,524.83,527.55,522.37,523.22
2024-08-21,523.63,535.8,523.42,531.59
2024-08-22,533.42,540.6,525.07,528.38
2024-08-23,533.34,536.27,521.56,524.48
2024-08-26,524.08,524.48,511.52,517.65
2024-08-27,515.52,520.52,511.87,515.64
2024-08-28,514.22,517.62,509.03,513.33
2024-08-29,515.59,523.68,512.24,514.76
2024-08-30,517.87,520.05,511.76,517.83
2024-09-03,516.17,521.99,505.23,508.35
2024-09-04,502.7,513.15,500.71,509.32
2024-09-05,508.31,518.15,507.74,513.41
2024-09-06,518.4,521.08,494.93,496.93
2024-09-09,502.78,507.92,498.73,501.42
2024-09-10,504.77,510.75,496.7,501.42
2024-09-11,503.63,509.7,492.3,508.42
2024-09-12,513.6,523.2,511.78,522.1
2024-09-13,516.87,524.06,513.66,521.12
2024-09-16,521.54,531.04,514.44,530.23
2024-09-17,534.52,539.0,527.53,533.25
2024-09-18,534.0,541.09,530.85,534.87
2024-09-19,546.85,558.85,543.39,555.9
2024-09-20,556.8,561.27,553.12,558.14
2024-09-23,566.24,570.7,559.19,561.18
2024-09-24,563.44,564.5,551.02,560.11
2024-09-25,560.82,573.58,560.5,565.06
2024-09-26,572.44,574.1,559.13,564.59
2024-09-27,566.84,567.57,561.28,564.11
2024-09-30,564.45,571.39,561.57,569.17
2024-10-01,574.67,579.7,566.84,573.17
2024-10-02,571.57,572.71,566.08,569.53
2024-10-03,566.89,580.02,565.48,579.44
2024-10-04,580.39,593.44,578.1,592.53
2024-10-07,594.8,599.5,580.7,581.43
2024-10-08,586.32,590.16,582.62,589.5
2024-10-09,590.59,590.99,578.28,587.13
2024-10-10,584.21,586.85,579.19,580.49
2024-10-11,581.48,587.83,579.38,586.58
2024-10-14,590.82,596.67,586.59,587.04
2024-10-15,586.78,587.23,576.82,582.92
2024-10-16,578.07,578.75,570.75,573.49
2024-10-17,579.99,581.62,571.91,573.63
2024-10-18,577.78,580.63,571.96,573.17
2024-10-21,572.73,573.94,565.85,571.87
2024-10-22,571.0,580.19,568.85,578.68
2024-10-23,576.65,581.65,559.28,560.47
2024-10-24,563.89,565.63,558.31,564.53
2024-10-25,570.65,577.96,568.45,569.97
2024-10-28,578.67,580.41,570.84,574.85
2024-10-29,576.83,590.27,572.11,589.89
2024-10-30,597.54,597.76,586.01,588.41
2024-10-31,581.65,586.53,559.79,564.33
2024-11-01,564.36,570.39,559.34,563.92
2024-11-04,560.87,565.44,554.7,557.47
2024-11-05,564.05,570.2,563.43,569.16
2024-11-06,559.53,569.72,551.99,568.78
2024-11-07,573.59,591.4,571.92,588.32
2024-11-08,588.16,589.71,581.18,585.97
2024-11-11,583.01,583.64,573.21,579.83
2024-11-12,585.17,596.23,577.06,581.47
2024-11-13,579.28,582.29,571.88,576.68
2024-11-14,573.7,577.44,569.73,573.86
2024-11-15,567.95,569.29,548.35,550.91
2024-11-18,553.85,556.7,546.94,551.23
2024-11-19,548.7,558.22,547.45,557.88
2024-11-20,559.71,563.11,551.03,562.28
2024-11-21,566.26,566.74,545.91,559.87
2024-11-22,560.33,560.6,551.42,555.94
2024-11-25,558.88,569.31,553.21,561.88
2024-11-26,562.76,574.2,561.97,570.26
2024-11-27,571.6,571.69,560.87,565.94
2024-11-29,565.75,575.15,563.66,571.03
2024-12-02,574.2,591.1,572.28,589.44
2024-12-03,591.6,610.69,587.87,610.14
2024-12-04,609.45,614.25,601.64,610.27
2024-12-05,613.55,616.35,603.58,605.45
2024-12-06,606.61,626.19,605.05,620.2
2024-12-09,620.35,622.82,602.7,610.06
2024-12-10,614.03,622.01,609.23,615.78
2024-12-11,619.8,634.75,617.97,629.06
2024-12-12,627.89,633.02,623.62,627.18
2024-12-13,623.63,627.47,613.36,616.8
2024-12-16,626.88,628.05,615.54,621.17
2024-12-17,623.09,629.26,613.51,616.39
2024-12-18,617.95,624.27,593.39,594.25
2024-12-19,607.39,608.51,592.07,592.64
2024-12-20,587.68,600.14,577.15,582.37
2024-12-23,586.7,598.13,583.37,596.9
2024-12-24,599.76,605.0,596.33,604.76
2024-12-26,602.5,603.32,595.99,600.38
2024-12-27,596.46,598.89,586.9,596.86
2024-12-30,585.85,594.0,582.7,588.33
2024-12-31,589.36,591.05,580.98,582.63
2025-01-02,586.82,601.93,584.93,596.29
2025-01-03,601.79,606.5,593.48,601.66
2025-01-06,608.82,627.89,602.64,627.1
2025-01-07,628.59,628.99,605.24,614.85
2025-01-08,610.38,613.41,599.83,607.72
2025-01-10,607.03,626.81,594.4,612.83
2025-01-13,604.11,605.97,595.51,605.34
2025-01-14,602.09,602.51,585.66,591.33
2025-01-15,607.21,619.4,603.52,614.08
2025-01-16,608.49,613.22,606.71,608.29
2025-01-17,620.98,621.9,600.7,609.76
2025-01-21,614.79,618.44,606.01,613.43
2025-01-22,620.23,630.58,616.38,620.43
2025-01-23,624.27,633.47,618.09,633.32
2025-01-24,633.27,648.79,631.08,644.31
2025-01-27,623.53,660.6,622.03,656.63
2025-01-28,662.72,679.22,656.23,671.01
2025-01-29,671.68,677.7,662.4,673.16
2025-01-30,693.39,707.29,672.77,683.62
2025-01-31,687.6,701.83,682.21,685.79
2025-02-03,672.59,700.54,671.93,694.03
2025-02-04,699.04,704.23,688.21,700.73
2025-02-05,700.09,714.61,695.57,701.4
2025-02-06,702.41,715.36,700.04,708.49
2025-02-07,713.27,721.44,708.25,711.01
2025-02-10,715.03,717.65,707.83,713.87
2025-02-11,709.81,720.1,706.55,716.26
2025-02-12,711.78,723.52,709.1,721.81
2025-02-13,717.97,725.41,714.51,724.98
2025-02-14,722.57,737.27,722.05,733.05
2025-02-18,732.38,733.38,702.97,712.85
2025-02-19,700.64,703.52,691.97,700.31
2025-02-20,693.85,702.16,690.23,691.42
2025-02-21,693.15,700.41,679.0,680.19
2025-02-24,682.9,683.89,659.19,664.84
2025-02-25,662.69,664.71,638.7,654.27
2025-02-26,656.41,679.65,654.76,670.39
2025-02-27,679.09,685.26,654.34,655.0
2025-02-28,654.8,666.34,639.44,664.91
2025-03-03,670.37,677.9,647.64,651.83
2025-03-04,642.34,646.55,620.58,636.85
2025-03-05,637.85,656.26,634.52,653.24
2025-03-06,644.81,647.36,621.04,624.84
2025-03-07,622.29,631.67,597.66,622.58
2025-03-10,605.08,607.11,583.98,595.05
2025-03-11,592.12,611.91,590.41,602.73
2025-03-12,626.8,630.21,606.35,616.51
2025-03-13,617.2,617.45,583.63,587.73
2025-03-14,600.37,606.4,592.38,605.15
2025-03-17,605.01,610.63,595.59,602.46
2025-03-18,597.63,597.83,572.34,580.01
2025-03-19,581.92,589.93,572.45,581.7
2025-03-20,580.41,607.74,577.17,583.64
2025-03-21,581.07,595.13,578.61,593.85
2025-03-24,612.49,620.03,609.73,616.35
2025-03-25,624.23,631.32,618.67,623.78
2025-03-26,622.37,624.22,604.16,608.52
2025-03-27,599.57,611.77,597.68,600.15
2025-03-28,597.89,599.32,571.61,574.41
2025-03-31,561.23,576.37,551.07,574.04
2025-04-01,568.54,587.53,567.7,583.64
2025-04-02,572.59,590.27,571.05,581.57
2025-04-03,544.02,550.33,528.16,529.48
2025-04-04,504.58,515.91,492.21,502.69
2025-04-07,483.14,537.19,479.96,514.17
2025-04-08,541.06,545.22,500.83,508.39
2025-04-09,507.22,585.52,500.08,583.41
2025-04-10,573.17,578.96,533.14,544.09
2025-04-11,533.35,545.19,526.46,541.38
2025-04-14,553.93,555.52,526.15,529.34
2025-04-15,529.96,535.77,515.41,519.42
2025-04-16,506.46,511.3,493.63,500.28
2025-04-17,503.21,505.25,496.0,499.46
2025-04-21,489.35,491.51,477.86,482.71
2025-04-22,489.89,504.84,484.4,498.26
2025-04-23,526.4,533.18,514.44,518.17
2025-04-24,516.64,531.75,515.41,531.0
2025-04-25,544.59,547.64,534.09,545.06
2025-04-28,553.4,556.24,538.41,547.52
2025-04-29,543.8,554.33,541.93,552.2
2025-04-30,536.23,546.89,527.36,546.79
2025-05-01,589.69,590.56,568.2,569.9
2025-05-02,581.11,601.9,576.0,594.61
2025-05-05,588.84,600.78,585.68,596.85
2025-05-06,590.14,593.63,584.21,584.94
2025-05-07,587.98,600.65,584.3,594.4
2025-05-08,603.84,608.83,594.21,595.6
2025-05-09,601.29,604.52,589.32,590.1
2025-05-12,628.38,637.81,618.53,636.85
2025-05-13,642.94,658.25,640.24,653.38
2025-05-14,658.54,660.0,651.67,656.7
2025-05-15,651.64,654.66,636.0,641.28
2025-05-16,635.39,637.86,623.62,637.76
2025-05-19,625.72,640.41,625.27,637.85
2025-05-20,633.44,636.77,629.71,634.53
2025-05-21,629.24,644.0,627.63,632.94
2025-05-22,631.49,640.66,628.17,634.0
2025-05-23,621.48,629.9,620.14,624.53
2025-05-27,632.85,640.49,630.2,639.73
2025-05-28,640.01,648.25,639.96,640.98
2025-05-29,649.02,650.69,636.92,642.45
2025-05-30,639.91,646.79,630.23,644.88
2025-06-02,641.79,670.54,641.66,668.19
2025-06-03,668.74,672.86,662.35,664.16
2025-06-04,666.62,686.22,665.87,685.18
2025-06-05,688.87,691.58,679.5,681.86
2025-06-06,693.36,699.98,689.08,694.9
2025-06-09,695.64,702.35,691.14,691.26
2025-06-10,698.52,700.39,688.77,699.57
2025-06-11,700.87,706.01,689.2,691.34
2025-06-12,690.5,692.58,684.23,690.56
2025-06-13,685.18,691.77,678.26,680.12
2025-06-16,697.05,704.84,691.24,699.83
2025-06-17,699.71,703.66,693.79,694.95
2025-06-18,695.9,699.3,692.63,693.5
2025-06-20,698.46,699.53,676.45,680.12
2025-06-23,681.46,696.77,676.53,696.25
2025-06-24,702.59,710.86,699.82,709.87
2025-06-25,710.99,714.24,703.08,706.36
2025-06-26,712.03,725.84,708.73,723.72
2025-06-27,724.15,733.03,723.49,731.23
2025-06-30,742.12,745.46,731.85,735.68
2025-07-01,734.47,735.34,713.03,716.87
2025-07-02,712.99,717.95,710.47,711.24
2025-07-03,724.24,726.65,712.09,716.66
2025-07-07,715.26,724.63,711.18,716.0
2025-07-08,719.21,720.55,712.47,718.32
2025-07-09,720.36,735.12,720.36,730.39
2025-07-10,729.16,733.4,717.25,724.86
2025-07-11,720.14,722.79,707.38,715.17
2025-07-14,715.26,725.62,714.21,718.56
2025-07-15,721.54,722.1,707.5,708.07
2025-07-16,711.04,711.64,696.99,700.61
2025-07-17,702.09,703.59,694.83,699.12
2025-07-18,699.9,702.41,689.39,701.98
2025-07-21,704.49,714.66,703.45,710.64
2025-07-22,713.85,714.26,699.12,702.51
2025-07-23,704.06,712.3,702.63,711.25
2025-07-24,714.71,721.26,711.67,712.46
2025-07-25,714.58,718.3,709.57,710.35
2025-07-28,712.86,722.37,710.35,715.29
2025-07-29,717.65,722.1,697.62,697.71
2025-07-30,705.78,706.19,688.94,692.94
2025-07-31,772.67,782.19,763.01,770.91
2025-08-01,758.24,763.5,742.88,747.56
2025-08-04,757.52,774.31,755.93,773.83
2025-08-05,773.91,780.57,760.51,760.97
2025-08-06,767.48,771.11,757.98,769.47
2025-08-07,770.96,772.47,757.07,759.34
2025-08-08,760.26,767.38,756.1,766.79
2025-08-11,767.56,770.93,762.17,763.37
2025-08-12,770.47,791.08,769.91,787.42
2025-08-13,788.57,792.86,775.69,777.53
2025-08-14,775.34,785.24,769.99,779.57
2025-08-15,781.59,793.65,778.27,782.66
2025-08-18,772.56,773.28,754.09,764.86
2025-08-19,764.61,764.66,746.91,749.03
2025-08-20,745.13,747.75,728.61,745.28
2025-08-21,742.28,743.06,730.72,736.69
2025-08-22,736.82,754.43,731.99,752.32
2025-08-25,752.35,756.4,747.68,750.84
2025-08-26,748.35,752.4,745.5,751.64
2025-08-27,749.84,751.69,740.41,744.94
2025-08-28,741.57,750.59,738.38,748.66
2025-08-29,742.85,744.7,732.95,736.29
2025-09-02,723.67,733.6,719.37,732.71
2025-09-03,733.6,737.83,731.59,734.64
2025-09-04,746.12,758.67,743.38,746.2
2025-09-05,750.16,755.47,742.6,749.99
2025-09-08,753.53,764.01,749.56,749.84
2025-09-09,755.02,763.8,750.97,763.2
2025-09-10,762.63,763.2,748.55,749.52
2025-09-11,752.18,754.63,745.93,748.45
2025-09-12,746.28,755.1,741.33,753.12
2025-09-15,755.0,771.54,749.53,762.2
2025-09-16,764.49,778.81,762.6,776.46
2025-09-17,777.44,780.73,763.81,773.19
2025-09-18,778.2,786.2,770.83,777.7
2025-09-19,783.85,788.22,766.68,775.84
2025-09-22,779.82,783.69,762.49,763.18
2025-09-23,767.25,768.6,749.12,753.44
2025-09-24,755.53,759.14,750.58,758.69
2025-09-25,751.5,754.81,742.62,746.97
2025-09-26,748.05,749.98,735.44,741.82
2025-09-29,746.78,748.83,737.23,741.47
2025-09-30,740.32,741.04,724.42,732.47
2025-10-01,719.62,719.98,708.36,715.48
2025-10-02,720.71,725.88,716.28,725.16
2025-10-03,727.74,729.1,708.34,708.72
2025-10-06,703.36,715.02,688.72,713.8
2025-10-07,715.86,716.64,703.92,711.23
2025-10-08,711.6,717.78,705.97,715.98
2025-10-09,716.42,731.61,710.59,731.61
2025-10-10,729.02,733.36,702.68,703.47
2025-10-13,711.16,718.07,705.8,713.84
2025-10-14,705.94,713.69,697.52,706.81
2025-10-15,715.2,722.02,707.67,715.69
2025-10-16,715.69,723.61,702.05,710.22
2025-10-17,705.25,716.68,704.29,715.06
2025-10-20,719.32,731.87,718.31,730.27
2025-10-21,734.11,736.58,726.86,731.37
2025-10-22,731.93,738.68,722.15,731.51
2025-10-23,732.79,740.48,731.2,732.1
2025-10-24,734.88,739.29,729.25,736.44
2025-10-27,747.79,753.79,746.07,748.87
2025-10-28,750.68,756.43,743.59,749.49
2025-10-29,752.79,757.19,740.58,749.72
2025-10-30,667.41,679.19,648.48,664.74
2025-10-31,672.76,673.14,643.9,646.67
2025-11-03,654.3,657.62,634.53,636.06
2025-11-04,626.41,640.08,624.39,625.69
2025-11-05,630.67,640.56,624.91,634.3
2025-11-06,634.2,634.35,616.4,617.33
2025-11-07,614.89,620.52,599.64,620.1
2025-11-10,629.45,633.35,616.51,630.12
2025-11-11,626.37,627.93,617.78,625.45
2025-11-12,626.5,627.36,606.19,607.43
2025-11-13,611.48,616.05,601.44,608.31
2025-11-14,600.23,612.09,593.66,607.88
2025-11-17,607.46,610.1,593.86,600.45
2025-11-18,590.07,602.09,582.27,596.14
2025-11-19,592.18,593.79,579.74,588.79
2025-11-20,601.93,605.15,581.84,587.62
2025-11-21,586.97,596.57,580.35,592.71
2025-11-24,597.17,615.1,596.08,611.46
2025-11-25,622.38,635.4,616.7,634.57
2025-11-26,636.04,636.7,629.99,631.97
2025-11-28,634.43,646.37,633.85,646.27
2025-12-01,637.89,643.65,636.11,639.21
2025-12-02,640.67,646.19,636.41,645.42
2025-12-03,642.74,647.17,635.9,637.94
2025-12-04,674.25,674.35,658.34,659.81
2025-12-05,662.28,672.94,660.67,671.67
2025-12-08,667.6,674.95,663.34,665.07
2025-12-09,662.05,662.76,651.65,655.26
2025-12-10,648.26,652.81,641.73,648.44
2025-12-11,641.62,653.58,639.14,651.02
2025-12-12,648.11,709.16,636.95,642.56
2025-12-15,644.55,651.84,637.56,646.36
2025-12-16,642.35,661.36,642.05,655.98
2025-12-17,654.44,660.05,648.04,648.34
2025-12-18,655.86,669.37,655.29,663.27
2025-12-19,665.23,669.81,657.01,657.6
2025-12-22,660.47,672.38,655.48,660.32
2025-12-23,658.87,664.81,657.08,663.76
2025-12-24,661.35,666.99,661.02,666.36
2025-12-26,666.87,667.76,660.14,662.11
2025-12-29,656.84,659.07,653.22,657.52
2025-12-30,657.52,671.02,656.67,664.76
2025-12-31,663.57,663.82,658.27,658.91
2026-01-02,661.55,663.21,642.35,649.25
2026-01-05,649.85,663.36,646.6,657.62
2026-01-06,658.4,664.33,650.74,659.44
2026-01-07,654.47,657.98,643.66,647.53
2026-01-08,644.73,645.95,634.59,644.91
2026-01-09,644.29,653.78,641.71,651.9
2026-01-12,651.37,652.81,640.09,640.83
2026-01-13,641.13,641.13,622.99,629.97
2026-01-14,625.38,627.33,613.73,614.42
2026-01-15,617.38,623.06,613.14,619.69
2026-01-16,623.07,627.96,618.98,619.15
2026-01-20,606.8,610.31,598.93,603.04
2026-01-21,605.66,617.17,599.01,611.87
2026-01-22,628.23,659.39,625.43,646.48
2026-01-23,643.62,665.3,643.3,657.59
2026-01-26,663.95,674.08,660.11,671.16
2026-01-27,673.39,675.61,663.48,671.77
2026-01-28,673.3,676.47,664.91,667.54
2026-01-29,736.12,742.68,711.28,737.0
2026-01-30,726.2,730.87,712.32,715.22
2026-02-02,713.33,720.02,702.27,705.15
2026-02-03,706.11,715.72,685.19,690.47
2026-02-04,686.51,687.6,666.27,667.8
2026-02-05,662.4,680.29,652.34,669.02
2026-02-06,664.31,670.79,645.35,660.28
2026-02-09,662.0,682.09,657.61,676.01
2026-02-10,676.39,679.44,668.6,669.53
2026-02-11,672.8,678.06,655.93,667.5
2026-02-12,668.78,674.8,644.13,648.65
2026-02-13,643.95,650.27,633.44,638.63
2026-02-17,638.36,641.46,627.68,638.15
2026-02-18,632.67,643.85,627.03,642.07
2026-02-19,637.43,646.04,635.59,643.63
2026-02-20,638.55,662.17,637.64,654.49
2026-02-23,651.38,656.53,634.87,636.12
2026-02-24,631.95,639.97,627.86,638.16
2026-02-25,641.39,652.72,641.0,652.53
2026-02-26,649.39,659.82,646.35,655.84
2026-02-27,642.3,648.28,636.98,647.03
2026-03-02,636.03,658.76,633.37,652.4
2026-03-03,647.14,657.87,637.7,653.91
2026-03-04,656.79,671.57,656.5,666.54
2026-03-05,660.75,669.51,649.15,659.39
2026-03-06,646.75,648.31,634.98,643.71
2026-03-09,633.65,646.6,625.66,646.24
2026-03-10,652.4,659.12,647.84,652.91
2026-03-11,653.59,657.95,647.21,653.69
2026-03-12,647.59,652.34,635.77,637.04
2026-03-13,622.78,628.05,608.46,612.62
2026-03-16,631.41,634.16,622.52,626.87
2026-03-17,627.41,635.96,621.12,622.08
2026-03-18,615.77,622.07,614.04,615.11
2026-03-19,611.58,612.43,601.7,606.14
2026-03-20,602.97,603.4,586.71,593.11
2026-03-23,605.23,608.08,598.46,603.5
2026-03-24,598.55,600.44,590.45,592.37
2026-03-25,598.19,603.11,592.85,594.34
2026-03-26,581.95,582.46,542.85,547.03
2026-03-27,539.6,543.1,519.78,525.23
2026-03-30,535.88,539.05,528.05,535.88
2026-03-31,549.47,573.16,546.26,571.6
2026-04-01,579.59,592.0,573.29,578.69
2026-04-02,565.52,577.96,559.18,573.93
2026-04-06,577.16,582.25,571.47,572.49
2026-04-07,571.95,574.7,564.24,574.52
2026-04-08,605.44,629.37,591.28,611.85
2026-04-09,626.39,636.91,622.42,627.81
2026-04-10,633.88,637.99,623.75,629.28
2026-04-13,628.92,634.41,623.82,633.94
2026-04-14,642.62,665.64,638.78,661.88
2026-04-15,666.38,677.87,663.6,670.96
2026-04-16,675.36,676.95,667.13,676.24
2026-04-17,677.97,690.88,674.5,687.91
2026-04-20,680.73,682.75,667.38,670.29
2026-04-21,670.38,675.57,666.71,668.22
