Date,Open,High,Low,Close
2023-01-31,96.02,98.01,95.97,97.97
2023-02-01,97.84,100.3,96.72,99.55
2023-02-02,104.87,106.9,104.68,106.79
2023-02-03,102.03,106.86,101.68,103.86
2023-02-06,101.5,103.44,100.98,102.0
2023-02-07,102.31,107.23,102.21,106.69
2023-02-08,101.15,102.23,97.18,98.5
2023-02-09,99.12,99.15,92.81,94.17
2023-02-10,94.61,95.9,93.42,93.74
2023-02-13,93.91,94.36,93.02,93.78
2023-02-14,93.6,94.02,91.45,93.85
2023-02-15,93.66,96.27,93.32,96.09
2023-02-16,94.53,96.82,93.91,94.67
2023-02-17,94.02,94.72,92.39,93.52
2023-02-21,92.18,92.28,90.91,90.98
2023-02-22,90.89,91.3,89.81,90.84
2023-02-23,91.11,91.13,88.97,90.09
2023-02-24,88.65,89.1,87.8,88.35
2023-02-27,89.08,89.37,88.55,89.08
2023-02-28,88.54,90.43,88.53,89.27
2023-03-01,89.19,90.23,88.88,89.57
2023-03-02,88.87,91.47,88.8,91.19
2023-03-03,91.67,92.91,91.64,92.83
2023-03-06,93.19,95.13,93.17,94.29
2023-03-07,94.15,94.83,92.71,93.04
2023-03-08,93.29,95.12,93.17,93.42
2023-03-09,93.22,94.69,91.09,91.51
2023-03-10,91.36,91.97,89.61,89.83
2023-03-13,89.3,91.76,88.63,90.31
2023-03-14,91.75,93.53,91.63,93.14
2023-03-15,92.4,96.08,91.83,95.27
2023-03-16,95.35,100.3,94.66,99.44
2023-03-17,99.38,101.94,99.22,100.73
2023-03-20,99.24,100.86,98.99,100.33
2023-03-21,100.36,104.18,100.33,104.0
2023-03-22,103.35,105.65,102.42,102.46
2023-03-23,104.14,105.37,103.54,104.67
2023-03-24,104.07,104.56,102.93,104.51
2023-03-27,103.7,103.84,101.03,101.56
2023-03-28,101.54,101.55,98.86,100.14
2023-03-29,101.38,101.59,99.77,100.5
2023-03-30,100.02,100.27,98.9,100.0
2023-03-31,100.41,102.98,100.15,102.82
2023-04-03,101.49,103.61,101.03,103.44
2023-04-04,103.41,104.65,103.13,103.8
2023-04-05,104.85,105.17,102.75,103.55
2023-04-06,104.33,108.21,103.41,107.47
2023-04-10,106.04,106.64,104.2,105.5
2023-04-11,105.61,105.79,103.76,104.42
2023-04-12,105.64,105.81,103.42,103.72
