Date,Open,High,Low,Close
2025-09-19,507.35,516.03,507.1,514.67
2025-09-22,512.35,514.48,509.31,511.21
2025-09-23,510.57,511.35,504.12,506.03
2025-09-24,507.17,509.25,503.73,506.94
2025-09-25,505.1,506.8,501.86,503.84
2025-09-26,506.85,510.71,503.43,508.24
2025-09-29,508.28,513.6,505.68,511.36
2025-09-30,510.01,514.9,506.45,514.69
2025-10-01,511.56,517.23,508.47,516.44
2025-10-02,514.38,518.32,507.47,512.49
2025-10-03,513.85,517.21,511.76,514.09
2025-10-06,515.35,527.69,514.94,525.24
2025-10-07,524.97,526.47,518.16,520.68
2025-10-08,519.99,523.63,519.8,521.55
2025-10-09,519.05,521.03,514.14,519.11
2025-10-10,516.37,520.28,506.42,507.74
2025-10-13,513.16,513.16,508.46,510.81
2025-10-14,507.02,512.04,502.82,510.34
2025-10-15,511.72,513.94,506.79,510.2
2025-10-16,509.35,513.6,504.93,508.39
2025-10-17,505.84,512.24,504.12,510.35
2025-10-20,511.37,515.44,510.2,513.54
2025-10-21,514.24,515.43,509.81,514.4
2025-10-22,517.87,521.92,514.45,517.26
2025-10-23,519.17,520.65,515.35,517.28
2025-10-24,519.5,522.04,517.43,520.31
2025-10-27,528.43,531.22,525.68,528.17
2025-10-28,546.54,550.24,537.37,538.66
2025-10-29,541.51,542.83,533.35,538.14
2025-10-30,527.14,531.6,518.83,522.45
2025-10-31,525.55,525.99,511.86,514.55
2025-11-03,516.54,521.66,511.35,513.78
2025-11-04,508.54,512.31,504.64,511.09
2025-11-05,510.07,511.59,503.39,503.97
2025-11-06,502.48,502.52,492.69,493.97
2025-11-07,493.82,496.24,490.15,493.69
2025-11-10,496.89,503.66,495.66,502.82
2025-11-11,501.62,506.39,499.19,505.48
2025-11-12,506.15,508.45,495.98,507.92
2025-11-13,507.1,510.27,498.14,500.12
2025-11-14,495.09,508.38,494.31,506.97
2025-11-17,505.25,508.9,501.73,504.3
2025-11-18,492.25,499.81,483.72,490.68
2025-11-19,487.02,492.07,479.79,484.05
2025-11-20,490.53,491.38,473.39,476.31
2025-11-21,476.38,476.8,466.19,470.03
2025-11-24,472.89,474.79,465.95,471.9
2025-11-25,471.97,477.03,462.83,474.88
2025-11-26,484.15,486.15,479.07,483.35
2025-11-28,485.44,490.45,484.49,489.83
2025-12-01,486.27,487.69,482.5,484.58
2025-12-02,484.56,491.31,484.16,487.83
2025-12-03,474.21,482.09,473.09,475.61
2025-12-04,477.63,479.19,474.38,478.71
2025-12-05,480.38,481.26,476.76,481.02
2025-12-08,482.74,490.12,482.23,488.84
2025-12-09,486.93,489.94,486.33,489.84
2025-12-10,481.88,482.1,472.97,476.44
2025-12-11,474.52,483.88,473.75,481.33
2025-12-12,477.69,480.31,474.23,476.41
2025-12-15,477.97,478.59,470.43,472.71
2025-12-16,469.82,475.77,468.79,474.28
2025-12-17,474.8,477.87,472.89,474.01
2025-12-18,476.07,487.43,475.77,481.83
2025-12-19,485.2,485.69,480.35,483.77
2025-12-22,483.96,486.56,480.55,482.77
2025-12-23,482.83,485.67,482.59,484.69
2025-12-24,483.53,486.99,482.68,485.86
2025-12-26,484.55,485.96,483.81,485.55
2025-12-29,482.71,486.18,482.03,484.94
2025-12-30,483.78,487.51,483.35,485.32
2025-12-31,485.68,485.98,481.16,481.48
2026-01-02,482.24,482.51,468.08,470.84
2026-01-05,471.96,473.96,467.42,470.75
2026-01-06,471.7,476.62,467.67,476.39
2026-01-07,477.63,487.53,475.83,481.33
2026-01-08,479.11,480.52,473.75,475.99
2026-01-09,471.96,477.69,470.11,477.16
2026-01-12,474.56,478.86,473.57,475.06
2026-01-13,472.58,473.67,463.88,468.58
2026-01-14,464.39,466.12,455.14,457.34
2026-01-15,462.06,462.19,453.88,454.64
2026-01-16,455.8,461.14,454.46,457.82
2026-01-20,449.22,454.77,447.29,452.5
2026-01-21,450.59,450.68,436.74,442.14
2026-01-22,445.64,450.83,442.73,449.14
2026-01-23,449.87,469.01,448.53,463.88
2026-01-26,463.25,472.15,459.95,468.19
2026-01-27,471.6,480.73,471.06,478.45
2026-01-28,481.07,481.6,475.88,479.49
2026-01-29,438.04,440.54,419.15,431.58
2026-01-30,437.22,437.65,424.56,428.38
2026-02-02,428.33,428.83,420.38,421.49
2026-02-03,420.14,420.18,406.75,409.39
2026-02-04,409.18,417.94,407.43,412.35
2026-02-05,405.63,406.49,390.58,391.92
2026-02-06,397.4,400.01,391.18,399.36
2026-02-09,403.06,413.05,399.09,411.77
2026-02-10,417.76,421.8,410.87,411.44
2026-02-11,414.33,414.61,399.23,402.58
2026-02-12,403.2,404.4,396.25,400.06
2026-02-13,402.66,403.74,396.29,399.54
2026-02-17,397.45,398.74,392.78,395.1
2026-02-18,396.36,400.78,394.56,397.83
2026-02-19,399.82,403.56,395.81,397.6
2026-02-20,395.25,399.26,394.31,396.37
2026-02-23,394.15,394.51,382.27,383.64
2026-02-24,383.31,388.52,380.89,388.16
2026-02-25,389.69,400.6,389.32,399.73
2026-02-26,403.84,406.61,397.88,400.85
2026-02-27,390.04,395.96,389.04,391.89
2026-03-02,392.01,400.32,389.79,397.69
2026-03-03,392.29,405.82,391.82,403.06
2026-03-04,400.4,410.14,399.44,404.32
2026-03-05,403.55,410.72,403.53,409.79
2026-03-06,408.32,412.16,407.63,408.08
2026-03-09,404.04,409.32,402.63,408.53
2026-03-10,409.14,409.31,402.06,404.88
2026-03-11,404.69,408.13,400.72,404.0
2026-03-12,403.76,405.24,400.84,400.99
2026-03-13,400.13,403.93,393.4,394.7
2026-03-16,397.21,399.76,393.94,399.09
2026-03-17,399.4,403.53,396.89,398.55
2026-03-18,396.27,397.14,390.15,390.94
2026-03-19,389.26,391.64,386.22,388.18
2026-03-20,385.95,386.16,379.3,381.04
2026-03-23,383.07,386.37,380.86,382.17
2026-03-24,381.53,381.64,371.05,371.93
2026-03-25,376.11,376.25,368.83,370.24
2026-03-26,370.02,373.91,364.4,365.18
2026-03-27,361.12,361.67,355.74,356.0
2026-03-30,361.12,364.57,355.51,358.18
2026-03-31,363.76,372.09,362.29,369.37
2026-04-01,372.68,373.18,367.4,368.57
2026-04-02,366.42,372.83,363.36,372.65
2026-04-06,372.68,372.92,368.7,372.07
2026-04-07,369.54,371.65,365.77,371.49
2026-04-08,384.15,384.17,370.61,373.52
2026-04-09,371.69,372.69,366.26,372.26
2026-04-10,372.17,374.83,369.23,370.07
2026-04-13,372.8,383.71,370.22,383.54
2026-04-14,387.08,393.84,385.68,392.26
2026-04-15,397.14,413.47,395.87,410.33
2026-04-16,418.95,419.91,411.25,419.35
2026-04-17,423.9,430.65,419.78,421.88
2026-04-20,420.24,422.42,415.4,417.17
2026-04-21,419.33,426.26,416.3,423.24
2026-04-22,425.27,432.76,422.75,431.98
2026-04-23,418.98,422.74,410.52,414.85
2026-04-24,416.07,424.03,414.9,423.7
2026-04-27,421.47,426.19,416.17,423.9
2026-04-28,423.65,428.99,420.99,428.32
2026-04-29,423.66,425.9,419.38,423.54
2026-04-30,409.92,413.52,397.15,406.9
2026-05-01,411.91,416.21,409.55,413.54
2026-05-04,410.65,419.87,409.91,412.73
2026-05-05,414.42,415.88,407.92,410.49
2026-05-06,407.12,417.52,404.23,413.07
2026-05-07,419.2,427.06,417.85,419.86
2026-05-08,416.49,417.73,413.11,414.22
2026-05-11,406.99,411.8,404.62,411.77
2026-05-12,413.58,414.6,405.76,406.89
2026-05-13,402.33,405.43,400.16,404.33
2026-05-14,403.61,410.95,400.01,408.55
2026-05-15,413.37,427.24,412.02,421.01
2026-05-18,415.72,424.2,414.71,422.62
2026-05-19,428.97,431.76,415.59,416.52
2026-05-20,413.27,421.19,410.41,420.15
2026-05-21,424.75,426.34,415.71,419.09
2026-05-22,419.54,424.4,416.33,418.57
2026-05-26,416.43,419.77,413.02,416.03
2026-05-27,411.01,415.94,409.58,412.67
2026-05-28,412.98,429.49,412.67,426.99
2026-05-29,432.55,450.33,432.36,450.24
2026-06-01,464.84,466.32,458.27,460.52
2026-06-02,446.88,453.5,440.43,441.31
2026-06-03,438.45,440.39,424.25,427.34
2026-06-04,435.81,436.15,426.41,428.05
2026-06-05,428.34,429.47,414.4,416.67
2026-06-08,414.14,417.16,408.56,411.74
2026-06-09,409.03,411.98,398.48,403.41
2026-06-10,398.55,405.04,397.16,397.36
2026-06-11,395.21,396.85,384.0,390.34
2026-06-12,391.43,391.74,382.27,390.74
2026-06-15,396.8,401.75,392.85,399.76
2026-06-16,395.79,396.84,390.69,393.83
2026-06-17,390.25,390.37,377.32,378.91
2026-06-18,377.82,381.37,373.28,379.4
